order_id,order_date,origin_port,carrier,TPT,service_level,ship_ahead_day_count,ship_late_day_count,customer,product_id,plant_code,destination_port,unit_quantity,weight
1447418973,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,297,0.25357928
1447418492,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,399,1.056580335
1447146710,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,303,0.665645611
1447229944,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,332,0.316974101
1447423167,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,476,2.514661198
1447162933,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,387,0.739606235
1447423166,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,420,1.267896402
1447254415,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,408,1.352422829
1447229947,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,395,1.267896402
1447418493,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,235,0.010565803
1447146697,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,413,1.627133716
1447418346,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,448,1.838449783
1447418348,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,828,5.14
1447224384,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,834,4.58
1447423150,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668545,PLANT03,PORT09,960,5.36
1447226228,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,371,0.477985852
1447204299,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,434,0.796643087
1447188081,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,313,0.477985852
1447224365,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,486,1.274628939
1447164214,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,318,0.477985852
1447406527,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,536,2.230600643
1447226236,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,295,0.477985852
1447418491,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,410,0.63731447
1447180090,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,396,0.63731447
1447174469,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,373,0.477985852
1447188080,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,438,0.955971704
1447199669,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,333,0.159328617
1447164213,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,326,0.477985852
1447406526,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,372,0.318657235
1447226238,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,507,1.593286174
1447265546,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,286,0.159328617
1447173862,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,402,0.63731447
1447188086,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,319,0.318657235
1447423156,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,380,0.796643087
1447188082,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,257,0.159328617
1447164212,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,347,0.318657235
1447183414,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,349,0.796643087
1447146698,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,351,0.63731447
1447162901,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,375,0.955971704
1447423148,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,545,1.752614791
1447281302,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,529,2.071272026
1447188085,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,341,0.477985852
1447226229,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,323,0.477985852
1447204300,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,721,3.345900965
1447146709,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,378,0.63731447
1447146672,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,364,0.318657235
1447265547,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,372,0.955971704
1447418345,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,635,3.186572348
1447423165,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1668547,PLANT03,PORT09,1037,5.58
1447241615,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1683203,PLANT03,PORT09,471,4.078974172
1447421270,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699417,PLANT03,PORT09,10244,21.58849844
1447418987,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699417,PLANT03,PORT09,10237,23.58849844
1447300169,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699417,PLANT03,PORT09,10310,25.58849844
1447421269,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699417,PLANT03,PORT09,12315,29.30619813
1447171210,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,331,0.065979503
1447236960,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,268,0.131959006
1447171207,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,334,0.065979503
1447171209,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,243,0.065979503
1447236959,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,319,0.131959006
1447171208,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,241,0.065979503
1447236958,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,257,0.131959006
1447171206,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,250,0.065979503
1447236962,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,305,0.131959006
1447236961,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1646909,PLANT03,PORT09,255,0.131959006
1447146773,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,253,1.1368
1447265564,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,250,0.3248
1447227035,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,263,0.3248
1447241400,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,325,0.3248
1447164295,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,300,0.3248
1447281319,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,289,0.6496
1447227036,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,309,0.812
1447200584,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672088,PLANT03,PORT09,342,4.72
1447200633,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1671836,PLANT03,PORT09,319,0.29537082
1447200618,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1671836,PLANT03,PORT09,257,1.772224919
1447200627,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672088,PLANT03,PORT09,296,5.8
1447200356,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672085,PLANT03,PORT09,290,1.133453851
1447200579,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672085,PLANT03,PORT09,273,3.400361553
1447200578,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672085,PLANT03,PORT09,342,7.14
1447164388,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,337,6.9
1447200540,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,373,6.88
1447164389,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1672117,PLANT03,PORT09,356,13.56
1447265578,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699553,PLANT03,PORT09,1088,3.481717804
1447418349,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1692987,PLANT03,PORT09,397,4.86
1447418342,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1692987,PLANT03,PORT09,476,4.84
1447178951,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1692987,PLANT03,PORT09,553,8.98
1447221900,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1615677,PLANT03,PORT09,406,0.569343732
1447164385,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1693626,PLANT03,PORT09,337,0.07079241
1447421278,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699674,PLANT03,PORT09,1166,2.812806391
1447204405,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699670,PLANT03,PORT09,3844,11.09560018
1447201211,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699670,PLANT03,PORT09,2117,5.047800088
1447224453,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699670,PLANT03,PORT09,2095,5.047800088
1447204407,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699540,PLANT03,PORT09,24282,39.076238
1447204406,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699540,PLANT03,PORT09,14682,27.8457428
1447224456,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699540,PLANT03,PORT09,33891,54.3067332
1447204377,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,10310,12.7514062
1447421274,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,7759,8.813554649
1447418990,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,10304,12.7514062
1447421272,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,7813,8.813554649
1447421280,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,5238,5.8757031
1447313120,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,5333,5.8757031
1447421283,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,10325,11.7514062
1447421282,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,5272,5.8757031
1447313114,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,30235,33.2542186
1447313115,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,22754,24.44066395
1447224428,5/30/2013,PORT04,V444_0,2,DTP,5,0,V55555555_7,1699570,PLANT03,PORT09,2750,2.93785155
1447234626,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1700569,PLANT03,PORT09,229183,281.2
1447234625,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1700569,PLANT03,PORT09,561847,630.67
1447341217,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1678427,PLANT03,PORT09,41992,99.85290127
1447341216,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1678427,PLANT03,PORT09,498,0.655523562
1447213014,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1678427,PLANT03,PORT09,1591,3.410771034
1447341215,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1678427,PLANT03,PORT09,1682,3.454301896
1447212022,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1661099,PLANT03,PORT09,121278,204.2264284
1447341163,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1661099,PLANT03,PORT09,23111,39.1664661
1447299257,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,384637,558.4510063
1447212024,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,46986,72.30428708
1447299263,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,5523,7.37991594
1447299256,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,7500,9.286467448
1447233208,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,192269,297.5
1447158865,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,66087,87.5
1447294982,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1661099,PLANT03,PORT09,24533,31
1447233206,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,167075,201
1447299262,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,251922,302
1447389569,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,295606,340
1447233205,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,274601,363.5
1447232895,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1661099,PLANT03,PORT09,209937,240
1447305801,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,55239,67
1447389546,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1661099,PLANT03,PORT09,116263,127
1447166066,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1661099,PLANT03,PORT09,65565,77
1447166080,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,469247,552
1447212023,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1671461,PLANT03,PORT09,31977,34.52
1447395128,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,436703,439.5
1447233204,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,454079,448.5
1447233207,5/30/2013,PORT04,V444_0,3,DTP,0,0,V55555555_5,1684862,PLANT03,PORT09,109272,98
1447350148,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555555_40,1663347,PLANT03,PORT09,1113,59.56664168
1447194417,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555555_40,1663347,PLANT03,PORT09,2643,165.78
1447194418,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555555_40,1663347,PLANT03,PORT09,1679,95.88
1447157755,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555555_40,1663347,PLANT03,PORT09,2772,193
1447157793,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555555_40,1663347,PLANT03,PORT09,4865,305.26
1447301636,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,16810,4.487117953
1447171724,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,16736,4.487117953
1447310538,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,16823,4.487117953
1447389201,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,16747,4.487117953
1447346635,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,16813,4.487117953
1447368008,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,22243,5.982823938
1447231176,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,16828,4.487117953
1447213296,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,22257,5.982823938
1447171723,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,22265,5.982823938
1447344870,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,22319,5.982823938
1447189560,5/30/2013,PORT04,V444_0,2,DTD,0,0,V555_41,1692333,PLANT03,PORT09,11266,2.991411969
1447286311,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,30284,19.1913952
1447380781,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,15325,9.5956976
1447196599,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,3321,1.91913952
1447275577,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,6319,3.83827904
1447297874,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,15248,9.5956976
1447175688,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,12280,7.67655808
1447353608,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,12244,7.67655808
1447175690,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,15331,9.5956976
1447153213,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,33235,22.11053472
1447175689,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,15269,9.5956976
1447311688,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,24284,15.35311616
1447230931,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,18311,11.51483712
1447145188,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,18316,10.51483712
1447258690,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,6262,3.83827904
1447335965,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,12289,7.67655808
1447258691,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,6325,3.83827904
1447327812,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,24292,15.35311616
1447313087,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,24315,16.35311616
1447258689,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,18249,10.51483712
1447357344,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,12287,7.67655808
1447350127,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,15248,9.5956976
1447196595,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,36288,25.02967424
1447142694,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,12298,7.67655808
1447275575,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,6273,3.83827904
1447293626,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,15331,9.5956976
1447319266,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,12262,7.67655808
1447159822,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,21329,13.43397664
1447396758,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,9252,5.75741856
1447238144,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,9279,5.75741856
1447159823,5/30/2013,PORT04,V444_0,3,DTD,0,0,V555555555555555555_42,1671426,PLANT03,PORT09,9286,5.75741856
1447343559,5/30/2013,PORT04,V444_0,2,DTP,3,0,V55555555_0,1646392,PLANT13,PORT09,308,8.409304185
1447291659,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1681377,PLANT13,PORT09,287,0.963050867
1447332114,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1681379,PLANT13,PORT09,414,77
1447273093,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1681376,PLANT13,PORT09,256,1.473348749
1447332116,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690144,PLANT13,PORT09,254,0.441219512
1447366425,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690144,PLANT13,PORT09,270,3.088536585
1447268309,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690144,PLANT13,PORT09,325,0.882439024
1447163990,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690144,PLANT13,PORT09,278,0.441219512
1447355926,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690144,PLANT13,PORT09,293,0.882439024
1447184475,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690144,PLANT13,PORT09,320,1.323658537
1447163962,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690144,PLANT13,PORT09,249,0.441219512
1447364555,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690145,PLANT13,PORT09,294,0.8
1447268308,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690143,PLANT13,PORT09,324,0.8
1447163961,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1690144,PLANT13,PORT09,246,1.3
1447184474,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1684005,PLANT13,PORT09,322,1.38893627
1447296069,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1684497,PLANT13,PORT09,257,0.6
1447247466,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1684005,PLANT13,PORT09,240,2.4
1447296068,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1683999,PLANT13,PORT09,303,1.023240103
1447394943,5/30/2013,PORT04,V444_0,2,DTP,0,0,V5555555555_1,1680961,PLANT13,PORT09,318,7
1447296064,5/30/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1690171,PLANT13,PORT09,307,27.5
1447296065,5/30/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1690171,PLANT13,PORT09,304,29
1447240887,5/30/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1653969,PLANT13,PORT09,244,2.252755376
1447208828,5/30/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1621719,PLANT13,PORT09,298,4.8
1447184582,5/30/2013,PORT04,V444_0,2,DTP,3,0,V555555555_3,1685076,PLANT13,PORT09,334,1.6
